Year,County,Hospital,OSHPDID,system,Type of Report,Performance Measure,# of Adverse Events,# of Cases,Risk-adjusted Rate,Hospital Ratings,Latitude,Longitude
2021,Contra Costa,Kaiser Foundation Hospital – Antioch,106074097,Kaiser Foundation Hospitals,IMI,Hip Fracture,1,103,1.4,As Expected,37.95197,-121.776
2021,Contra Costa,Kaiser Foundation Hospital – Antioch,106074097,Kaiser Foundation Hospitals,IMI,PCI,,,,,37.95197,-121.776
2021,Del Norte,Sutter Coast Hospital,106084001,Sutter Health,IMI,Acute Stroke Hemorrhagic,,,,,41.77278,-124.195
2021,Del Norte,Sutter Coast Hospital,106084001,Sutter Health,IMI,Pneumonia,6,99,8.7,As Expected,41.77278,-124.195
2021,Del Norte,Sutter Coast Hospital,106084001,Sutter Health,IMI,Pancreatic Resection,,,,,41.77278,-124.195
2021,Del Norte,Sutter Coast Hospital,106084001,Sutter Health,PSI,Postoperative Sepsis,0,53,0,As Expected,41.77278,-124.195
2021,Del Norte,Sutter Coast Hospital,106084001,Sutter Health,IMI,AMI,1,13,5.6,As Expected,41.77278,-124.195
2021,Del Norte,Sutter Coast Hospital,106084001,Sutter Health,IMI,AAA Repair Open Unrupture,,,,,41.77278,-124.195
2021,Del Norte,Sutter Coast Hospital,106084001,Sutter Health,IMI,AAA Repair Endo Unrupture,,,,,41.77278,-124.195
2021,Del Norte,Sutter Coast Hospital,106084001,Sutter Health,IMI,Acute Stroke,3,22,37.5,As Expected,41.77278,-124.195
2021,Del Norte,Sutter Coast Hospital,106084001,Sutter Health,IMI,Hip Fracture,4,36,9.6,Worse,41.77278,-124.195
2021,Del Norte,Sutter Coast Hospital,106084001,Sutter Health,IMI,Heart Failure,4,82,4.4,As Expected,41.77278,-124.195
2021,Del Norte,Sutter Coast Hospital,106084001,Sutter Health,IMI,GI Hemorrhage,1,39,4.3,As Expected,41.77278,-124.195
2021,Del Norte,Sutter Coast Hospital,106084001,Sutter Health,IMI,Acute Stroke Subarachnoid,,,,,41.77278,-124.195
2021,Del Norte,Sutter Coast Hospital,106084001,Sutter Health,IMI,Acute Stroke Ischemic,2,21,15.7,As Expected,41.77278,-124.195
2021,Del Norte,Sutter Coast Hospital,106084001,Sutter Health,IMI,PCI,,,,,41.77278,-124.195
2021,Del Norte,Sutter Coast Hospital,106084001,Sutter Health,IMI,Carotid Endarterectomy,,,,,41.77278,-124.195
2021,El Dorado,Barton Memorial Hospital,106090793,Independent/Other,IMI,Heart Failure,3,54,7.4,As Expected,38.91228,-119.997
2021,El Dorado,Barton Memorial Hospital,106090793,Independent/Other,IMI,AMI,0,3,0,As Expected,38.91228,-119.997
2021,El Dorado,Barton Memorial Hospital,106090793,Independent/Other,IMI,Carotid Endarterectomy,,,,,38.91228,-119.997
2021,El Dorado,Barton Memorial Hospital,106090793,Independent/Other,IMI,Acute Stroke,2,10,36.9,As Expected,38.91228,-119.997
2021,El Dorado,Barton Memorial Hospital,106090793,Independent/Other,IMI,PCI,,,,,38.91228,-119.997
2021,El Dorado,Barton Memorial Hospital,106090793,Independent/Other,IMI,Acute Stroke Subarachnoid,,,,,38.91228,-119.997
2021,El Dorado,Barton Memorial Hospital,106090793,Independent/Other,PSI,Postoperative Sepsis,1,79,1.63,As Expected,38.91228,-119.997
2021,El Dorado,Barton Memorial Hospital,106090793,Independent/Other,IMI,Acute Stroke Ischemic,1,9,14.4,As Expected,38.91228,-119.997
2021,El Dorado,Barton Memorial Hospital,106090793,Independent/Other,IMI,Pancreatic Resection,,,,,38.91228,-119.997
2021,El Dorado,Barton Memorial Hospital,106090793,Independent/Other,IMI,Hip Fracture,0,20,0,As Expected,38.91228,-119.997
2021,El Dorado,Barton Memorial Hospital,106090793,Independent/Other,IMI,Acute Stroke Hemorrhagic,,,,,38.91228,-119.997
2021,El Dorado,Barton Memorial Hospital,106090793,Independent/Other,IMI,AAA Repair Open Unrupture,,,,,38.91228,-119.997
2021,El Dorado,Barton Memorial Hospital,106090793,Independent/Other,IMI,Pneumonia,3,46,14.7,As Expected,38.91228,-119.997
2021,El Dorado,Barton Memorial Hospital,106090793,Independent/Other,IMI,AAA Repair Endo Unrupture,,,,,38.91228,-119.997
2021,El Dorado,Barton Memorial Hospital,106090793,Independent/Other,IMI,GI Hemorrhage,0,20,0,As Expected,38.91228,-119.997
2021,El Dorado,Marshall Medical Center,106090933,Independent/Other,IMI,PCI,,,,,38.72556,-120.79
2021,El Dorado,Marshall Medical Center,106090933,Independent/Other,IMI,GI Hemorrhage,1,124,0.7,As Expected,38.72556,-120.79
2021,El Dorado,Marshall Medical Center,106090933,Independent/Other,IMI,Heart Failure,5,235,2.3,As Expected,38.72556,-120.79
2021,El Dorado,Marshall Medical Center,106090933,Independent/Other,IMI,AMI,1,14,4.3,As Expected,38.72556,-120.79
2021,El Dorado,Marshall Medical Center,106090933,Independent/Other,IMI,Carotid Endarterectomy,,,,,38.72556,-120.79
2021,El Dorado,Marshall Medical Center,106090933,Independent/Other,PSI,Postoperative Sepsis,0,220,0,As Expected,38.72556,-120.79
2021,El Dorado,Marshall Medical Center,106090933,Independent/Other,IMI,Acute Stroke Ischemic,3,104,3.7,As Expected,38.72556,-120.79
2021,El Dorado,Marshall Medical Center,106090933,Independent/Other,IMI,Pneumonia,6,200,3.9,As Expected,38.72556,-120.79
2021,El Dorado,Marshall Medical Center,106090933,Independent/Other,IMI,Pancreatic Resection,,,,,38.72556,-120.79
2021,El Dorado,Marshall Medical Center,106090933,Independent/Other,IMI,Acute Stroke Hemorrhagic,2,5,27.9,As Expected,38.72556,-120.79
2021,El Dorado,Marshall Medical Center,106090933,Independent/Other,IMI,Hip Fracture,2,83,3.2,As Expected,38.72556,-120.79
2021,El Dorado,Marshall Medical Center,106090933,Independent/Other,IMI,AAA Repair Open Unrupture,,,,,38.72556,-120.79
2021,El Dorado,Marshall Medical Center,106090933,Independent/Other,IMI,Acute Stroke,5,109,7.9,As Expected,38.72556,-120.79
2021,El Dorado,Marshall Medical Center,106090933,Independent/Other,IMI,Acute Stroke Subarachnoid,,,,,38.72556,-120.79
2021,El Dorado,Marshall Medical Center,106090933,Independent/Other,IMI,AAA Repair Endo Unrupture,,,,,38.72556,-120.79
2021,Fresno,Clovis Community Medical Center,106100005,Independent/Other,IMI,Heart Failure,25,448,5.6,Worse,36.83745,-119.66
2021,Fresno,Clovis Community Medical Center,106100005,Independent/Other,IMI,Acute Stroke,10,260,9.7,As Expected,36.83745,-119.66
2021,Fresno,Clovis Community Medical Center,106100005,Independent/Other,IMI,Hip Fracture,3,174,1.8,As Expected,36.83745,-119.66
2021,Fresno,Clovis Community Medical Center,106100005,Independent/Other,Elective PCI,Elective PCI Emergency CABG,1,218,,As Expected,36.83745,-119.66072
2021,Fresno,Clovis Community Medical Center,106100005,Independent/Other,IMI,Carotid Endarterectomy,,,,,36.83745,-119.66
2021,Fresno,Clovis Community Medical Center,106100005,Independent/Other,IMI,GI Hemorrhage,12,401,4.3,As Expected,36.83745,-119.66
2021,Fresno,Clovis Community Medical Center,106100005,Independent/Other,Elective PCI,Elective PCI Stroke,1,218,0.41,As Expected,36.83745,-119.66072
2021,Fresno,Clovis Community Medical Center,106100005,Independent/Other,PSI,Postoperative Sepsis,1,606,0.2,As Expected,36.83745,-119.66
2021,Fresno,Clovis Community Medical Center,106100005,Independent/Other,Elective PCI,Elective PCI Mortality,1,218,0.57,As Expected,36.83745,-119.66072
2021,Fresno,Clovis Community Medical Center,106100005,Independent/Other,IMI,Acute Stroke Ischemic,7,250,5.4,As Expected,36.83745,-119.66
2021,Fresno,Clovis Community Medical Center,106100005,Independent/Other,IMI,Pancreatic Resection,0,6,0,As Expected,36.83745,-119.66
2021,Fresno,Clovis Community Medical Center,106100005,Independent/Other,IMI,PCI,6,114,4.8,As Expected,36.83745,-119.66
2021,Fresno,Clovis Community Medical Center,106100005,Independent/Other,IMI,Acute Stroke Hemorrhagic,3,9,24.7,As Expected,36.83745,-119.66
2021,Fresno,Clovis Community Medical Center,106100005,Independent/Other,IMI,AAA Repair Open Unrupture,,,,,36.83745,-119.66
2021,Fresno,Clovis Community Medical Center,106100005,Independent/Other,IMI,Acute Stroke Subarachnoid,,,,,36.83745,-119.66
2021,Fresno,Clovis Community Medical Center,106100005,Independent/Other,IMI,AAA Repair Endo Unrupture,,,,,36.83745,-119.66
2021,Fresno,Clovis Community Medical Center,106100005,Independent/Other,IMI,Pneumonia,40,452,15.6,Worse,36.83745,-119.66
2021,Fresno,Clovis Community Medical Center,106100005,Independent/Other,IMI,AMI,11,147,8.5,As Expected,36.83745,-119.66
2021,Fresno,Coalinga Regional Medical Center,106100697,Independent/Other,IMI,PCI,,,,,36.15152,-120.34
2021,Fresno,Coalinga Regional Medical Center,106100697,Independent/Other,IMI,Acute Stroke Ischemic,,,,,36.15152,-120.34
2021,Fresno,Coalinga Regional Medical Center,106100697,Independent/Other,IMI,Acute Stroke Hemorrhagic,,,,,36.15152,-120.34
2021,Fresno,Coalinga Regional Medical Center,106100697,Independent/Other,IMI,AMI,,,,,36.15152,-120.34
2021,Fresno,Coalinga Regional Medical Center,106100697,Independent/Other,IMI,Acute Stroke,,,,,36.15152,-120.34
2021,Fresno,Coalinga Regional Medical Center,106100697,Independent/Other,IMI,Heart Failure,0,14,0,As Expected,36.15152,-120.34
2021,Fresno,Coalinga Regional Medical Center,106100697,Independent/Other,IMI,GI Hemorrhage,,,,,36.15152,-120.34
2021,Fresno,Coalinga Regional Medical Center,106100697,Independent/Other,IMI,Acute Stroke Subarachnoid,,,,,36.15152,-120.34
2021,Fresno,Coalinga Regional Medical Center,106100697,Independent/Other,IMI,AAA Repair Open Unrupture,,,,,36.15152,-120.34
2021,Fresno,Coalinga Regional Medical Center,106100697,Independent/Other,IMI,Carotid Endarterectomy,,,,,36.15152,-120.34
2021,Fresno,Coalinga Regional Medical Center,106100697,Independent/Other,IMI,Pneumonia,0,13,0,As Expected,36.15152,-120.34
2021,Fresno,Coalinga Regional Medical Center,106100697,Independent/Other,IMI,Hip Fracture,,,,,36.15152,-120.34
2021,Fresno,Coalinga Regional Medical Center,106100697,Independent/Other,IMI,Pancreatic Resection,,,,,36.15152,-120.34
2021,Fresno,Coalinga Regional Medical Center,106100697,Independent/Other,IMI,AAA Repair Endo Unrupture,,,,,36.15152,-120.34
2021,Fresno,Community Regional Medical Center – Fresno,106100717,Independent/Other,IMI,Acute Stroke Subarachnoid,12,63,21.6,As Expected,36.74252,-119.784
2021,Fresno,Community Regional Medical Center – Fresno,106100717,Independent/Other,IMI,GI Hemorrhage,16,695,2.9,As Expected,36.74252,-119.784
2021,Fresno,Community Regional Medical Center – Fresno,106100717,Independent/Other,IMI,Hip Fracture,4,145,3.5,As Expected,36.74252,-119.784
2021,Fresno,Community Regional Medical Center – Fresno,106100717,Independent/Other,CABG,Isolated CABG Operative Mor,,1,,As Expected,36.74,-119.78
2021,Fresno,Community Regional Medical Center – Fresno,106100717,Independent/Other,IMI,AAA Repair Open Unrupture,,,,,36.74252,-119.784
2021,Fresno,Community Regional Medical Center – Fresno,106100717,Independent/Other,IMI,Acute Stroke Hemorrhagic,70,341,22.3,As Expected,36.74252,-119.784
2021,Fresno,Community Regional Medical Center – Fresno,106100717,Independent/Other,IMI,Heart Failure,36,1318,4.4,Worse,36.74252,-119.784
2021,Fresno,Community Regional Medical Center – Fresno,106100717,Independent/Other,IMI,Acute Stroke Ischemic,35,570,7.4,Worse,36.74252,-119.784
2021,Fresno,Community Regional Medical Center – Fresno,106100717,Independent/Other,IMI,Pneumonia,31,546,10.2,As Expected,36.74252,-119.784
2021,Fresno,Community Regional Medical Center – Fresno,106100717,Independent/Other,IMI,Carotid Endarterectomy,1,78,2.4,As Expected,36.74252,-119.784
2021,Fresno,Community Regional Medical Center – Fresno,106100717,Independent/Other,IMI,AAA Repair Endo Unrupture,0,35,0,As Expected,36.74252,-119.784
2021,Fresno,Community Regional Medical Center – Fresno,106100717,Independent/Other,IMI,Pancreatic Resection,0,9,0,As Expected,36.74252,-119.784
2021,Fresno,Community Regional Medical Center – Fresno,106100717,Independent/Other,IMI,PCI,14,270,5.4,As Expected,36.74252,-119.784
2021,Fresno,Community Regional Medical Center – Fresno,106100717,Independent/Other,PSI,Postoperative Sepsis,15,3446,0.49,As Expected,36.74252,-119.784
2021,Fresno,Community Regional Medical Center – Fresno,106100717,Independent/Other,IMI,AMI,37,501,8.2,Worse,36.74252,-119.784
2021,Fresno,Community Regional Medical Center – Fresno,106100717,Independent/Other,IMI,Acute Stroke,117,974,10.3,Worse,36.74252,-119.784
2021,Fresno,Adventist Health Reedley,106100797,Adventist Health Systems,IMI,Acute Stroke,0,14,0,As Expected,36.60789,-119.451
2021,Fresno,Adventist Health Reedley,106100797,Adventist Health Systems,IMI,Heart Failure,0,22,0,As Expected,36.60789,-119.451
2021,Fresno,Adventist Health Reedley,106100797,Adventist Health Systems,IMI,Acute Stroke Hemorrhagic,,,,,36.60789,-119.451
2021,Fresno,Adventist Health Reedley,106100797,Adventist Health Systems,IMI,GI Hemorrhage,,,,,36.60789,-119.451
2021,Fresno,Adventist Health Reedley,106100797,Adventist Health Systems,IMI,AAA Repair Open Unrupture,,,,,36.60789,-119.451
2021,Fresno,Adventist Health Reedley,106100797,Adventist Health Systems,IMI,Acute Stroke Ischemic,0,14,0,As Expected,36.60789,-119.451
2021,Fresno,Adventist Health Reedley,106100797,Adventist Health Systems,IMI,Acute Stroke Subarachnoid,,,,,36.60789,-119.451
2021,Fresno,Adventist Health Reedley,106100797,Adventist Health Systems,IMI,AAA Repair Endo Unrupture,,,,,36.60789,-119.451
2021,Fresno,Adventist Health Reedley,106100797,Adventist Health Systems,IMI,AMI,1,4,10.5,As Expected,36.60789,-119.451
2021,Fresno,Adventist Health Reedley,106100797,Adventist Health Systems,IMI,Hip Fracture,,,,,36.60789,-119.451
2021,Fresno,Adventist Health Reedley,106100797,Adventist Health Systems,IMI,Carotid Endarterectomy,,,,,36.60789,-119.451
2021,Fresno,Adventist Health Reedley,106100797,Adventist Health Systems,IMI,Pancreatic Resection,,,,,36.60789,-119.451
2021,Fresno,Adventist Health Reedley,106100797,Adventist Health Systems,PSI,Postoperative Sepsis,0,26,0,As Expected,36.60789,-119.451
2021,Fresno,Adventist Health Reedley,106100797,Adventist Health Systems,IMI,Pneumonia,0,16,0,As Expected,36.60789,-119.451
2021,Fresno,Adventist Health Reedley,106100797,Adventist Health Systems,IMI,PCI,,,,,36.60789,-119.451
2021,Fresno,Saint Agnes Medical Center,106100899,Independent/Other,IMI,AAA Repair Endo Unrupture,0,3,0,As Expected,36.83707,-119.764
2021,Fresno,Saint Agnes Medical Center,106100899,Independent/Other,IMI,Acute Stroke Ischemic,12,313,5.9,As Expected,36.83707,-119.764
2021,Fresno,Saint Agnes Medical Center,106100899,Independent/Other,IMI,Acute Stroke Subarachnoid,,,,,36.83707,-119.764
2021,Fresno,Saint Agnes Medical Center,106100899,Independent/Other,IMI,Pneumonia,55,706,12.2,Worse,36.83707,-119.764
2021,Fresno,Saint Agnes Medical Center,106100899,Independent/Other,IMI,Heart Failure,30,1046,4.5,Worse,36.83707,-119.764
2021,Fresno,Saint Agnes Medical Center,106100899,Independent/Other,IMI,Pancreatic Resection,0,8,0,As Expected,36.83707,-119.764
2021,Fresno,Saint Agnes Medical Center,106100899,Independent/Other,IMI,GI Hemorrhage,29,718,4.7,Worse,36.83707,-119.764
2021,Fresno,Saint Agnes Medical Center,106100899,Independent/Other,IMI,AMI,39,441,8.3,Worse,36.83707,-119.764
2021,Fresno,Saint Agnes Medical Center,106100899,Independent/Other,PSI,Postoperative Sepsis,7,1502,0.42,As Expected,36.83707,-119.764
2021,Fresno,Saint Agnes Medical Center,106100899,Independent/Other,IMI,PCI,13,383,3.4,As Expected,36.83707,-119.764
2021,Fresno,Saint Agnes Medical Center,106100899,Independent/Other,IMI,Carotid Endarterectomy,0,5,0,As Expected,36.83707,-119.764
2021,Fresno,Saint Agnes Medical Center,106100899,Independent/Other,IMI,Acute Stroke Hemorrhagic,7,16,32.2,As Expected,36.83707,-119.764
2021,Fresno,Saint Agnes Medical Center,106100899,Independent/Other,IMI,AAA Repair Open Unrupture,,,,,36.83707,-119.764
2021,Fresno,Saint Agnes Medical Center,106100899,Independent/Other,IMI,Acute Stroke,19,330,11.4,As Expected,36.83707,-119.764
2021,Fresno,Saint Agnes Medical Center,106100899,Independent/Other,CABG,Isolated CABG Operative Mor,,183,,As Expected,36.84,-119.76
2021,Fresno,Saint Agnes Medical Center,106100899,Independent/Other,IMI,Hip Fracture,5,224,2.1,As Expected,36.83707,-119.764
2021,Fresno,San Joaquin Valley Rehab Hospital,106104023,Vibra Healthcare,IMI,AAA Repair Open Unrupture,,,,,36.84034,-119.76
2021,Fresno,San Joaquin Valley Rehab Hospital,106104023,Vibra Healthcare,IMI,Heart Failure,,,,,36.84034,-119.76
2021,Fresno,San Joaquin Valley Rehab Hospital,106104023,Vibra Healthcare,IMI,Carotid Endarterectomy,,,,,36.84034,-119.76
2021,Fresno,San Joaquin Valley Rehab Hospital,106104023,Vibra Healthcare,IMI,Hip Fracture,,,,,36.84034,-119.76
2021,Fresno,San Joaquin Valley Rehab Hospital,106104023,Vibra Healthcare,IMI,Pneumonia,,,,,36.84034,-119.76
2021,Fresno,San Joaquin Valley Rehab Hospital,106104023,Vibra Healthcare,IMI,Pancreatic Resection,,,,,36.84034,-119.76
2021,Fresno,San Joaquin Valley Rehab Hospital,106104023,Vibra Healthcare,IMI,Acute Stroke Ischemic,,,,,36.84034,-119.76
2021,Fresno,San Joaquin Valley Rehab Hospital,106104023,Vibra Healthcare,IMI,Acute Stroke Hemorrhagic,0,4,0,As Expected,36.84034,-119.76
2021,Fresno,San Joaquin Valley Rehab Hospital,106104023,Vibra Healthcare,IMI,GI Hemorrhage,,,,,36.84034,-119.76
2021,Fresno,San Joaquin Valley Rehab Hospital,106104023,Vibra Healthcare,IMI,AAA Repair Endo Unrupture,,,,,36.84034,-119.76
2021,Fresno,San Joaquin Valley Rehab Hospital,106104023,Vibra Healthcare,IMI,Acute Stroke Subarachnoid,,,,,36.84034,-119.76
2021,Fresno,San Joaquin Valley Rehab Hospital,106104023,Vibra Healthcare,IMI,AMI,,,,,36.84034,-119.76
2021,Fresno,San Joaquin Valley Rehab Hospital,106104023,Vibra Healthcare,IMI,PCI,,,,,36.84034,-119.76
2021,Fresno,San Joaquin Valley Rehab Hospital,106104023,Vibra Healthcare,IMI,Acute Stroke,0,5,0,As Expected,36.84034,-119.76
2021,Fresno,Fresno Surgical Hospital,106104047,Independent/Other,PSI,Postoperative Sepsis,0,1052,0,As Expected,36.82531,-119.781
2021,Fresno,Fresno Surgical Hospital,106104047,Independent/Other,IMI,Carotid Endarterectomy,,,,,36.82531,-119.781
2021,Fresno,Fresno Surgical Hospital,106104047,Independent/Other,IMI,Pancreatic Resection,,,,,36.82531,-119.781
2021,Fresno,Fresno Surgical Hospital,106104047,Independent/Other,IMI,AMI,,,,,36.82531,-119.781
2021,Fresno,Fresno Surgical Hospital,106104047,Independent/Other,IMI,Hip Fracture,0,3,0,As Expected,36.82531,-119.781
2021,Fresno,Fresno Surgical Hospital,106104047,Independent/Other,IMI,Acute Stroke Hemorrhagic,,,,,36.82531,-119.781
2021,Fresno,Fresno Surgical Hospital,106104047,Independent/Other,IMI,Acute Stroke Ischemic,,,,,36.82531,-119.781
2021,Fresno,Fresno Surgical Hospital,106104047,Independent/Other,IMI,Heart Failure,,,,,36.82531,-119.781
2021,Fresno,Fresno Surgical Hospital,106104047,Independent/Other,IMI,Acute Stroke Subarachnoid,,,,,36.82531,-119.781
2021,Fresno,Fresno Surgical Hospital,106104047,Independent/Other,IMI,Pneumonia,,,,,36.82531,-119.781
2021,Fresno,Fresno Surgical Hospital,106104047,Independent/Other,IMI,AAA Repair Open Unrupture,,,,,36.82531,-119.781
2021,Fresno,Fresno Surgical Hospital,106104047,Independent/Other,IMI,Acute Stroke,,,,,36.82531,-119.781
2021,Fresno,Fresno Surgical Hospital,106104047,Independent/Other,IMI,GI Hemorrhage,,,,,36.82531,-119.781
2021,Fresno,Fresno Surgical Hospital,106104047,Independent/Other,IMI,AAA Repair Endo Unrupture,,,,,36.82531,-119.781
